,right,cam,ctm,rate,cam_time,ctm_time,overtime
12494,0,0,1891,,-43411.258904218674,-43411.22018313408,1
12495,0,0,320,,-43411.258904218674,-43411.22018313408,1
12496,0,0,7472,,-43411.258904218674,-43411.22018313408,1
12497,0,0,2643,,-43411.258904218674,-43411.22018313408,1
12498,0,0,9318,,-43411.258904218674,-43411.22018313408,1
12499,0,675,14,,-43411.258904218674,-43411.22018313408,1
12500,0,0,2652,,-43411.258904218674,-43411.22018313408,1
12501,0,0,3515,,-43411.258904218674,-43411.22018313408,1
12502,0,0,5644,,-43411.258904218674,-43411.22018313408,1
12503,0,0,3185,,-43411.258904218674,-43411.22018313408,1
12504,0,0,1188,,-43411.258904218674,-43411.22018313408,1
12505,0,0,4189,,-43411.258904218674,-43411.22018313408,1
12506,0,0,9626,,-43411.258904218674,-43411.22018313408,1
12507,0,0,4976,,-43411.258904218674,-43411.22018313408,1
12508,0,685,1,,-43411.258904218674,-43411.22018313408,1
12509,0,0,3723,,-43411.258904218674,-43411.22018313408,1
12510,0,0,4374,,-43411.258904218674,-43411.22018313408,1
12511,0,446,4639,,-43411.258904218674,-43411.22018313408,1
12512,0,0,2046,,-43411.258904218674,-43411.22018313408,1
12513,0,0,200,,-43411.258904218674,-43411.22018313408,1
12514,0,0,1478,,-43411.258904218674,-43411.22018313408,1
12515,0,0,4204,,-43411.258904218674,-43411.22018313408,1
12516,0,0,2870,,-43411.258904218674,-43411.22018313408,1
12517,0,0,443,,-43411.258904218674,-43411.22018313408,1
12518,0,0,5780,,-43411.258904218674,-43411.22018313408,1
12519,0,0,9792,,-43411.258904218674,-43411.22018313408,1
12520,0,0,8584,,-43411.258904218674,-43411.22018313408,1
12521,0,0,2773,,-43411.258904218674,-43411.22018313408,1
12522,0,0,1796,,-43411.258904218674,-43411.22018313408,1
12523,0,0,5657,,-43411.258904218674,-43411.22018313408,1
12524,0,0,7330,,-43411.258904218674,-43411.22018313408,1
12525,0,0,9764,,-43411.258904218674,-43411.22018313408,1
12526,0,0,1690,,-43411.258904218674,-43411.22018313408,1
12527,0,0,861,,-43411.258904218674,-43411.22018313408,1
12528,0,0,11512,,-43411.258904218674,-43411.22018313408,1
12529,0,0,860,,-43411.258904218674,-43411.22018313408,1
12530,0,0,7825,,-43411.258904218674,-43411.22018313408,1
12531,0,0,1036,,-43411.258904218674,-43411.22018313408,1
12532,0,0,811,,-43411.258904218674,-43411.22018313408,1
12533,0,0,2383,,-43411.258904218674,-43411.22018313408,1
12534,0,0,8162,,-43411.258904218674,-43411.22018313408,1
12535,0,0,4821,,-43411.258904218674,-43411.22018313408,1
12536,0,0,2428,,-43411.258904218674,-43411.22018313408,1
12537,0,0,11952,,-43411.258904218674,-43411.22018313408,1
12538,0,0,3415,,-43411.258904218674,-43411.22018313408,1
12539,0,0,1861,,-43411.258904218674,-43411.22018313408,1
12540,0,0,8040,,-43411.258904218674,-43411.22018313408,1
12541,0,0,2665,,-43411.258904218674,-43411.22018313408,1
12542,0,0,10700,,-43411.258904218674,-43411.22018313408,1
12543,0,0,10309,,-43411.258904218674,-43411.22018313408,1
12544,0,0,1894,,-43411.258904218674,-43411.22018313408,1
12545,0,0,2169,,-43411.258904218674,-43411.22018313408,1
12546,0,0,4535,,-43411.258904218674,-43411.22018313408,1
12547,0,0,2811,,-43411.258904218674,-43411.22018313408,1
12548,0,0,2182,,-43411.258904218674,-43411.22018313408,1
12549,0,0,3508,,-43411.258904218674,-43411.22018313408,1
12550,0,0,5239,,-43411.258904218674,-43411.22018313408,1
12551,0,0,1654,,-43411.258904218674,-43411.22018313408,1
12552,0,0,1933,,-43411.258904218674,-43411.22018313408,1
12553,0,0,1473,,-43411.258904218674,-43411.22018313408,1
12554,0,0,487,,-43411.258904218674,-43411.22018313408,1
12555,0,0,3707,,-43411.258904218674,-43411.22018313408,1
12556,0,0,7242,,-43411.258904218674,-43411.22018313408,1
12557,0,0,4216,,-43411.258904218674,-43411.22018313408,1
12558,0,0,730,,-43411.258904218674,-43411.22018313408,1
12559,0,0,8133,,-43411.258904218674,-43411.22018313408,1
12560,0,0,5157,,-43411.258904218674,-43411.22018313408,1
12561,0,0,3090,,-43411.258904218674,-43411.22018313408,1
12562,0,0,8608,,-43411.258904218674,-43411.22018313408,1
12563,0,0,1288,,-43411.258904218674,-43411.22018313408,1
12564,0,0,7960,,-43411.258904218674,-43411.22018313408,1
12565,0,380,9562,,-43411.258904218674,-43411.22018313408,1
12566,0,0,11047,,-43411.258904218674,-43411.22018313408,1
12567,0,0,3182,,-43411.258904218674,-43411.22018313408,1
12568,0,0,3968,,-43411.258904218674,-43411.22018313408,1
12569,0,0,1152,,-43411.258904218674,-43411.22018313408,1
12570,0,0,1146,,-43411.258904218674,-43411.22018313408,1
12571,0,0,8841,,-43411.258904218674,-43411.22018313408,1
12572,0,0,3685,,-43411.258904218674,-43411.22018313408,1
12573,0,0,816,,-43411.258904218674,-43411.22018313408,1
12574,0,0,1489,,-43411.258904218674,-43411.22018313408,1
12575,0,678,11,,-43411.258904218674,-43411.22018313408,1
12576,0,0,6178,,-43411.258904218674,-43411.22018313408,1
12577,0,0,6839,,-43411.258904218674,-43411.22018313408,1
12578,0,0,2578,,-43411.258904218674,-43411.22018313408,1
12579,0,0,9920,,-43411.258904218674,-43411.22018313408,1
12580,0,0,943,,-43411.258904218674,-43411.22018313408,1
12581,0,0,1546,,-43411.258904218674,-43411.22018313408,1
12582,0,0,3872,,-43411.258904218674,-43411.22018313408,1
12583,0,0,266,,-43411.258904218674,-43411.22018313408,1
12584,0,0,76,,-43411.258904218674,-43411.22018313408,1
12585,0,0,28,,-43411.258904218674,-43411.22018313408,1
12586,0,0,10119,,-43411.258904218674,-43411.22018313408,1
12587,0,0,3241,,-43411.258904218674,-43411.22018313408,1
12588,0,0,7791,,-43411.258904218674,-43411.22018313408,1
12589,0,0,312,,-43411.258904218674,-43411.22018313408,1
12590,0,0,1750,,-43411.258904218674,-43411.22018313408,1
12591,0,0,8293,,-43411.258904218674,-43411.22018313408,1
12592,0,0,7227,,-43411.258904218674,-43411.22018313408,1
12593,0,0,7665,,-43411.258904218674,-43411.22018313408,1
12594,0,0,8746,,-43411.258904218674,-43411.22018313408,1
12595,0,0,1209,,-43411.258904218674,-43411.22018313408,1
12596,0,0,10219,,-43411.258904218674,-43411.22018313408,1
12597,0,0,5926,,-43411.258904218674,-43411.22018313408,1
12598,0,0,8514,,-43411.258904218674,-43411.22018313408,1
12599,0,0,8681,,-43411.258904218674,-43411.22018313408,1
12600,0,0,4496,,-43411.258904218674,-43411.22018313408,1
12601,0,0,8444,,-43411.258904218674,-43411.22018313408,1
12602,0,0,3085,,-43411.258904218674,-43411.22018313408,1
12603,0,0,5975,,-43411.258904218674,-43411.22018313408,1
12604,0,0,6870,,-43411.258904218674,-43411.22018313408,1
12605,0,0,1624,,-43411.258904218674,-43411.22018313408,1
12606,0,0,8123,,-43411.258904218674,-43411.22018313408,1
12607,0,0,5957,,-43411.258904218674,-43411.22018313408,1
12608,0,0,7795,,-43411.258904218674,-43411.22018313408,1
12609,0,0,7843,,-43411.258904218674,-43411.22018313408,1
12610,0,0,2617,,-43411.258904218674,-43411.22018313408,1
12611,0,0,1560,,-43411.258904218674,-43411.22018313408,1
12612,0,0,2474,,-43411.258904218674,-43411.22018313408,1
12613,0,0,9243,,-43411.258904218674,-43411.22018313408,1
12614,0,0,2384,,-43411.258904218674,-43411.22018313408,1
12615,0,0,1079,,-43411.258904218674,-43411.22018313408,1
12616,0,0,2023,,-43411.258904218674,-43411.22018313408,1
12617,0,0,428,,-43411.258904218674,-43411.22018313408,1
12618,0,0,5269,,-43411.258904218674,-43411.22018313408,1
12619,0,0,508,,-43411.258904218674,-43411.22018313408,1
12620,0,0,5833,,-43411.258904218674,-43411.22018313408,1
12621,0,0,2170,,-43411.258904218674,-43411.22018313408,1
12622,0,0,88,,-43411.258904218674,-43411.22018313408,1
12623,0,0,9872,,-43411.258904218674,-43411.22018313408,1
12624,0,0,6033,,-43411.258904218674,-43411.22018313408,1
12625,0,0,2132,,-43411.258904218674,-43411.22018313408,1
12626,0,0,8478,,-43411.258904218674,-43411.22018313408,1
12627,0,0,2558,,-43411.258904218674,-43411.22018313408,1
12628,0,0,4255,,-43411.258904218674,-43411.22018313408,1
12629,0,0,5068,,-43411.258904218674,-43411.22018313408,1
12630,0,0,3003,,-43411.258904218674,-43411.22018313408,1
12631,0,0,8666,,-43411.258904218674,-43411.22018313408,1
12632,0,0,3194,,-43411.258904218674,-43411.22018313408,1
12633,0,408,7570,,-43411.258904218674,-43411.22018313408,1
12634,0,0,5174,,-43411.258904218674,-43411.22018313408,1
12635,0,0,2528,,-43411.258904218674,-43411.22018313408,1
12636,0,0,4741,,-43411.258904218674,-43411.22018313408,1
12637,0,0,4132,,-43411.258904218674,-43411.22018313408,1
12638,0,0,5920,,-43411.258904218674,-43411.22018313408,1
12639,0,0,6497,,-43411.258904218674,-43411.22018313408,1
12640,0,407,7645,,-43411.258904218674,-43411.22018313408,1
12641,0,0,3397,,-43411.258904218674,-43411.22018313408,1
12642,0,371,10084,,-43411.258904218674,-43411.22018313408,1
12643,0,0,6377,,-43411.258904218674,-43411.22018313408,1
12644,0,0,6185,,-43411.258904218674,-43411.22018313408,1
12645,0,0,6276,,-43411.258904218674,-43411.22018313408,1
12646,0,0,2008,,-43411.258904218674,-43411.22018313408,1
12647,0,0,1865,,-43411.258904218674,-43411.22018313408,1
12648,0,0,2756,,-43411.258904218674,-43411.22018313408,1
12649,0,0,3507,,-43411.258904218674,-43411.22018313408,1
12650,0,0,4056,,-43411.258904218674,-43411.22018313408,1
12651,0,0,1408,,-43411.258904218674,-43411.22018313408,1
12652,0,0,1365,,-43411.258904218674,-43411.22018313408,1
12653,0,0,3939,,-43411.258904218674,-43411.22018313408,1
12654,0,0,3825,,-43411.258904218674,-43411.22018313408,1
12655,0,0,5573,,-43411.258904218674,-43411.22018313408,1
12656,0,0,3564,,-43411.258904218674,-43411.22018313408,1
12657,0,0,3470,,-43411.258904218674,-43411.22018313408,1
12658,0,0,4573,,-43411.258904218674,-43411.22018313408,1
12659,0,0,10455,,-43411.258904218674,-43411.22018313408,1
12660,0,0,9361,,-43411.258904218674,-43411.22018313408,1
12661,0,0,4337,,-43411.258904218674,-43411.22018313408,1
12662,0,0,2215,,-43411.258904218674,-43411.22018313408,1
12663,0,0,5730,,-43411.258904218674,-43411.22018313408,1
12664,0,0,8058,,-43411.258904218674,-43411.22018313408,1
12665,0,0,5827,,-43411.258904218674,-43411.22018313408,1
12666,0,0,4638,,-43411.258904218674,-43411.22018313408,1
12667,0,0,9164,,-43411.258904218674,-43411.22018313408,1
12668,0,0,7899,,-43411.258904218674,-43411.22018313408,1
12669,0,0,3162,,-43411.258904218674,-43411.22018313408,1
12670,0,0,9244,,-43411.258904218674,-43411.22018313408,1
12671,0,0,1465,,-43411.258904218674,-43411.22018313408,1
12672,0,0,3093,,-43411.258904218674,-43411.22018313408,1
12673,0,0,4594,,-43411.258904218674,-43411.22018313408,1
12674,0,0,3208,,-43411.258904218674,-43411.22018313408,1
12675,0,0,3245,,-43411.258904218674,-43411.22018313408,1
12676,0,0,4390,,-43411.258904218674,-43411.22018313408,1
12677,0,0,7559,,-43411.258904218674,-43411.22018313408,1
12678,0,0,7847,,-43411.258904218674,-43411.22018313408,1
12679,0,0,2350,,-43411.258904218674,-43411.22018313408,1
12680,0,0,555,,-43411.258904218674,-43411.22018313408,1
12681,0,0,8193,,-43411.258904218674,-43411.22018313408,1
12682,0,0,5301,,-43411.258904218674,-43411.22018313408,1
12683,0,0,3214,,-43411.258904218674,-43411.22018313408,1
12684,0,0,9329,,-43411.258904218674,-43411.22018313408,1
12685,0,0,6990,,-43411.258904218674,-43411.22018313408,1
12686,0,0,5294,,-43411.258904218674,-43411.22018313408,1
12687,0,0,4975,,-43411.258904218674,-43411.22018313408,1
12688,0,0,3571,,-43411.258904218674,-43411.22018313408,1
12689,0,0,2964,,-43411.258904218674,-43411.22018313408,1
12690,0,0,2902,,-43411.258904218674,-43411.22018313408,1
12691,0,0,6993,,-43411.258904218674,-43411.22018313408,1
12692,0,0,1308,,-43411.258904218674,-43411.22018313408,1
12693,0,0,5089,,-43411.258904218674,-43411.22018313408,1
12694,0,0,444,,-43411.258904218674,-43411.22018313408,1
12695,0,0,1443,,-43411.258904218674,-43411.22018313408,1
12696,0,0,7308,,-43411.258904218674,-43411.22018313408,1
12697,0,0,4841,,-43411.258904218674,-43411.22018313408,1
12698,0,0,1772,,-43411.258904218674,-43411.22018313408,1
12699,0,0,4156,,-43411.258904218674,-43411.22018313408,1
12700,0,0,7202,,-43411.258904218674,-43411.22018313408,1
12701,0,0,5169,,-43411.258904218674,-43411.22018313408,1
12702,0,0,5798,,-43411.258904218674,-43411.22018313408,1
12703,0,0,4254,,-43411.258904218674,-43411.22018313408,1
12704,0,0,5639,,-43411.258904218674,-43411.22018313408,1
12705,0,0,579,,-43411.258904218674,-43411.22018313408,1
12706,0,0,4405,,-43411.258904218674,-43411.22018313408,1
12707,0,0,1848,,-43411.258904218674,-43411.22018313408,1
12708,0,0,7903,,-43411.258904218674,-43411.22018313408,1
12709,0,0,9367,,-43411.258904218674,-43411.22018313408,1
12710,0,0,4112,,-43411.258904218674,-43411.22018313408,1
12711,0,0,351,,-43411.258904218674,-43411.22018313408,1
12712,0,0,9785,,-43411.258904218674,-43411.22018313408,1
12713,0,0,9470,,-43411.258904218674,-43411.22018313408,1
12714,0,0,877,,-43411.258904218674,-43411.22018313408,1
12715,0,0,7745,,-43411.258904218674,-43411.22018313408,1
12716,0,0,7075,,-43411.258904218674,-43411.22018313408,1
12717,0,0,4754,,-43411.258904218674,-43411.22018313408,1
12718,0,0,7610,,-43411.258904218674,-43411.22018313408,1
12719,0,0,5421,,-43411.258904218674,-43411.22018313408,1
12720,0,0,3453,,-43411.258904218674,-43411.22018313408,1
12721,0,0,1642,,-43411.258904218674,-43411.22018313408,1
12722,0,0,9263,,-43411.258904218674,-43411.22018313408,1
12723,0,0,8396,,-43411.258904218674,-43411.22018313408,1
12724,0,0,4385,,-43411.258904218674,-43411.22018313408,1
12725,0,0,5612,,-43411.258904218674,-43411.22018313408,1
12726,0,0,6681,,-43411.258904218674,-43411.22018313408,1
12727,0,0,9462,,-43411.258904218674,-43411.22018313408,1
12728,0,0,7557,,-43411.258904218674,-43411.22018313408,1
12729,0,0,8495,,-43411.258904218674,-43411.22018313408,1
12730,0,0,1949,,-43411.258904218674,-43411.22018313408,1
12731,0,0,1081,,-43411.258904218674,-43411.22018313408,1
12732,0,0,1652,,-43411.258904218674,-43411.22018313408,1
12733,0,0,7919,,-43411.258904218674,-43411.22018313408,1
12734,0,0,5450,,-43411.258904218674,-43411.22018313408,1
12735,0,0,6648,,-43411.258904218674,-43411.22018313408,1
12736,0,0,118,,-43411.258904218674,-43411.22018313408,1
12737,0,0,7274,,-43411.258904218674,-43411.22018313408,1
12738,0,0,1172,,-43411.258904218674,-43411.22018313408,1
12739,0,0,4500,,-43411.258904218674,-43411.22018313408,1
12740,0,452,4279,,-43411.258904218674,-43411.22018313408,1
12741,0,0,3025,,-43411.258904218674,-43411.22018313408,1
12742,0,0,667,,-43411.258904218674,-43411.22018313408,1
12743,0,0,1828,,-43411.258904218674,-43411.22018313408,1
12744,0,0,5918,,-43411.258904218674,-43411.22018313408,1
12745,0,0,805,,-43411.258904218674,-43411.22018313408,1
12746,0,0,3869,,-43411.258904218674,-43411.22018313408,1
12747,0,0,5616,,-43411.258904218674,-43411.22018313408,1
12748,0,0,1432,,-43411.258904218674,-43411.22018313408,1
12749,0,0,3630,,-43411.258904218674,-43411.22018313408,1
12750,0,0,7915,,-43411.258904218674,-43411.22018313408,1
12751,0,0,587,,-43411.258904218674,-43411.22018313408,1
12752,0,0,6292,,-43411.258904218674,-43411.22018313408,1
12753,0,0,972,,-43411.258904218674,-43411.22018313408,1
12754,0,0,2288,,-43411.258904218674,-43411.22018313408,1
12755,0,0,271,,-43411.258904218674,-43411.22018313408,1
12756,0,0,3422,,-43411.258904218674,-43411.22018313408,1
12757,0,0,8707,,-43411.258904218674,-43411.22018313408,1
12758,0,0,7484,,-43411.258904218674,-43411.22018313408,1
12759,0,0,2245,,-43411.258904218674,-43411.22018313408,1
12760,0,0,6517,,-43411.258904218674,-43411.22018313408,1
12761,0,0,9206,,-43411.258904218674,-43411.22018313408,1
12762,0,0,2353,,-43411.258904218674,-43411.22018313408,1
12763,0,0,2565,,-43411.258904218674,-43411.22018313408,1
12764,0,0,4497,,-43411.258904218674,-43411.22018313408,1
12765,0,0,7789,,-43411.258904218674,-43411.22018313408,1
12766,0,0,3232,,-43411.258904218674,-43411.22018313408,1
12767,0,0,1841,,-43411.258904218674,-43411.22018313408,1
12768,0,0,1837,,-43411.258904218674,-43411.22018313408,1
12769,0,0,6985,,-43411.258904218674,-43411.22018313408,1
12770,0,0,1756,,-43411.258904218674,-43411.22018313408,1
12771,0,0,893,,-43411.258904218674,-43411.22018313408,1
12772,0,0,6357,,-43411.258904218674,-43411.22018313408,1
12773,0,0,415,,-43411.258904218674,-43411.22018313408,1
12774,0,0,1406,,-43411.258904218674,-43411.22018313408,1
12775,0,0,4615,,-43411.258904218674,-43411.22018313408,1
12776,0,0,3895,,-43411.258904218674,-43411.22018313408,1
12777,0,0,6214,,-43411.258904218674,-43411.22018313408,1
12778,0,0,8377,,-43411.258904218674,-43411.22018313408,1
12779,0,0,909,,-43411.258904218674,-43411.22018313408,1
12780,0,0,1955,,-43411.258904218674,-43411.22018313408,1
12781,0,0,754,,-43411.258904218674,-43411.22018313408,1
12782,0,0,9374,,-43411.258904218674,-43411.22018313408,1
12783,0,0,4924,,-43411.258904218674,-43411.22018313408,1
12784,0,0,5948,,-43411.258904218674,-43411.22018313408,1
12785,0,0,4584,,-43411.258904218674,-43411.22018313408,1
12786,0,0,5025,,-43411.258904218674,-43411.22018313408,1
12787,0,0,6306,,-43411.258904218674,-43411.22018313408,1
12788,0,0,404,,-43411.258904218674,-43411.22018313408,1
12789,0,0,2187,,-43411.258904218674,-43411.22018313408,1
12790,0,0,2738,,-43411.258904218674,-43411.22018313408,1
12791,0,0,1249,,-43411.258904218674,-43411.22018313408,1
12792,0,0,1605,,-43411.258904218674,-43411.22018313408,1
12793,0,0,8077,,-43411.258904218674,-43411.22018313408,1
12794,0,0,7129,,-43411.258904218674,-43411.22018313408,1
12795,0,0,6702,,-43411.258904218674,-43411.22018313408,1
12796,0,0,6807,,-43411.258904218674,-43411.22018313408,1
12797,0,0,2054,,-43411.258904218674,-43411.22018313408,1
12798,0,0,6158,,-43411.258904218674,-43411.22018313408,1
12799,0,0,9311,,-43411.258904218674,-43411.22018313408,1
12800,0,0,969,,-43411.258904218674,-43411.22018313408,1
12801,0,0,4208,,-43411.258904218674,-43411.22018313408,1
12802,0,0,1200,,-43411.258904218674,-43411.22018313408,1
12803,0,0,9860,,-43411.258904218674,-43411.22018313408,1
12804,0,0,4077,,-43411.258904218674,-43411.22018313408,1
12805,0,0,8884,,-43411.258904218674,-43411.22018313408,1
12806,0,0,7505,,-43411.258904218674,-43411.22018313408,1
12807,0,0,2684,,-43411.258904218674,-43411.22018313408,1
12808,0,0,3424,,-43411.258904218674,-43411.22018313408,1
12809,0,0,1261,,-43411.258904218674,-43411.22018313408,1
12810,0,0,5627,,-43411.258904218674,-43411.22018313408,1
12811,0,0,4993,,-43411.258904218674,-43411.22018313408,1
12812,0,356,10885,,-43411.258904218674,-43411.22018313408,1
12813,0,0,11687,,-43411.258904218674,-43411.22018313408,1
12814,0,0,7752,,-43411.258904218674,-43411.22018313408,1
12815,0,0,3112,,-43411.258904218674,-43411.22018313408,1
12816,0,0,6308,,-43411.258904218674,-43411.22018313408,1
12817,0,0,2892,,-43411.258904218674,-43411.22018313408,1
12818,0,646,48,,-43411.258904218674,-43411.22018313408,1
12819,0,0,4977,,-43411.258904218674,-43411.22018313408,1
12820,0,0,1013,,-43411.258904218674,-43411.22018313408,1
12821,0,0,9798,,-43411.258904218674,-43411.22018313408,1
12822,0,0,7638,,-43411.258904218674,-43411.22018313408,1
12823,0,0,1428,,-43411.258904218674,-43411.22018313408,1
12824,0,0,1479,,-43411.258904218674,-43411.22018313408,1
12825,0,0,2062,,-43411.258904218674,-43411.22018313408,1
12826,0,0,2085,,-43411.258904218674,-43411.22018313408,1
12827,0,0,3495,,-43411.258904218674,-43411.22018313408,1
12828,0,0,5233,,-43411.258904218674,-43411.22018313408,1
12829,0,0,7071,,-43411.258904218674,-43411.22018313408,1
12830,0,0,1975,,-43411.258904218674,-43411.22018313408,1
12831,0,0,3710,,-43411.258904218674,-43411.22018313408,1
12832,0,0,3528,,-43411.258904218674,-43411.22018313408,1
12833,0,0,5930,,-43411.258904218674,-43411.22018313408,1
12834,0,0,2333,,-43411.258904218674,-43411.22018313408,1
12835,0,0,6898,,-43411.258904218674,-43411.22018313408,1
12836,0,0,3642,,-43411.258904218674,-43411.22018313408,1
12837,0,0,6880,,-43411.258904218674,-43411.22018313408,1
12838,0,0,7423,,-43411.258904218674,-43411.22018313408,1
12839,0,0,1708,,-43411.258904218674,-43411.22018313408,1
12840,0,0,99,,-43411.258904218674,-43411.22018313408,1
12841,0,0,2639,,-43411.258904218674,-43411.22018313408,1
12842,0,0,664,,-43411.258904218674,-43411.22018313408,1
12843,0,0,2224,,-43411.258904218674,-43411.22018313408,1
12844,0,0,233,,-43411.258904218674,-43411.22018313408,1
12845,0,0,4557,,-43411.258904218674,-43411.22018313408,1
12846,0,0,942,,-43411.258904218674,-43411.22018313408,1
12847,0,0,3735,,-43411.258904218674,-43411.22018313408,1
12848,0,0,6290,,-43411.258904218674,-43411.22018313408,1
12849,0,0,1438,,-43411.258904218674,-43411.22018313408,1
12850,0,0,149,,-43411.258904218674,-43411.22018313408,1
12851,0,0,1024,,-43411.258904218674,-43411.22018313408,1
12852,0,0,5022,,-43411.258904218674,-43411.22018313408,1
12853,0,0,13351,,-43411.258904218674,-43411.22018313408,1
12854,0,0,10054,,-43411.258904218674,-43411.22018313408,1
12855,0,0,10498,,-43411.258904218674,-43411.22018313408,1
12856,0,0,8388,,-43411.258904218674,-43411.22018313408,1
12857,0,0,5390,,-43411.258904218674,-43411.22018313408,1
12858,0,0,239,,-43411.258904218674,-43411.22018313408,1
12859,0,0,6713,,-43411.258904218674,-43411.22018313408,1
12860,0,0,3703,,-43411.258904218674,-43411.22018313408,1
12861,0,0,1552,,-43411.258904218674,-43411.22018313408,1
12862,0,0,2247,,-43411.258904218674,-43411.22018313408,1
12863,0,0,4333,,-43411.258904218674,-43411.22018313408,1
12864,0,0,6342,,-43411.258904218674,-43411.22018313408,1
12865,0,0,8592,,-43411.258904218674,-43411.22018313408,1
12866,0,0,1822,,-43411.258904218674,-43411.22018313408,1
12867,0,0,205,,-43411.258904218674,-43411.22018313408,1
12868,0,0,946,,-43411.258904218674,-43411.22018313408,1
12869,0,0,2843,,-43411.258904218674,-43411.22018313408,1
12870,0,0,8316,,-43411.258904218674,-43411.22018313408,1
12871,0,0,2243,,-43411.258904218674,-43411.22018313408,1
12872,0,0,4031,,-43411.258904218674,-43411.22018313408,1
12873,0,0,1959,,-43411.258904218674,-43411.22018313408,1
12874,0,0,5785,,-43411.258904218674,-43411.22018313408,1
12875,0,0,3616,,-43411.258904218674,-43411.22018313408,1
12876,0,0,481,,-43411.258904218674,-43411.22018313408,1
12877,0,0,4555,,-43411.258904218674,-43411.22018313408,1
12878,0,0,2519,,-43411.258904218674,-43411.22018313408,1
12879,0,0,737,,-43411.258904218674,-43411.22018313408,1
12880,0,0,3011,,-43411.258904218674,-43411.22018313408,1
12881,0,0,8978,,-43411.258904218674,-43411.22018313408,1
12882,0,0,2400,,-43411.258904218674,-43411.22018313408,1
12883,0,0,1125,,-43411.258904218674,-43411.22018313408,1
12884,0,0,7446,,-43411.258904218674,-43411.22018313408,1
12885,0,0,419,,-43411.258904218674,-43411.22018313408,1
12886,0,0,5034,,-43411.258904218674,-43411.22018313408,1
12887,0,0,7786,,-43411.258904218674,-43411.22018313408,1
12888,0,0,5494,,-43411.258904218674,-43411.22018313408,1
12889,0,0,4550,,-43411.258904218674,-43411.22018313408,1
12890,0,0,4317,,-43411.258904218674,-43411.22018313408,1
12891,0,663,26,,-43411.258904218674,-43411.22018313408,1
12892,0,0,4019,,-43411.258904218674,-43411.22018313408,1
12893,0,0,5829,,-43411.258904218674,-43411.22018313408,1
12894,0,0,1749,,-43411.258904218674,-43411.22018313408,1
12895,0,0,3863,,-43411.258904218674,-43411.22018313408,1
12896,0,0,7255,,-43411.258904218674,-43411.22018313408,1
12897,0,0,7528,,-43411.258904218674,-43411.22018313408,1
12898,0,0,7681,,-43411.258904218674,-43411.22018313408,1
12899,0,0,8791,,-43411.258904218674,-43411.22018313408,1
12900,0,0,5074,,-43411.258904218674,-43411.22018313408,1
12901,0,0,2135,,-43411.258904218674,-43411.22018313408,1
12902,0,0,11200,,-43411.258904218674,-43411.22018313408,1
12903,0,0,6049,,-43411.258904218674,-43411.22018313408,1
12904,0,0,2914,,-43411.258904218674,-43411.22018313408,1
12905,0,0,5401,,-43411.258904218674,-43411.22018313408,1
12906,0,0,9573,,-43411.258904218674,-43411.22018313408,1
12907,0,0,613,,-43411.258904218674,-43411.22018313408,1
12908,0,0,182,,-43411.258904218674,-43411.22018313408,1
12909,0,406,7727,,-43411.258904218674,-43411.22018313408,1
12910,0,0,1450,,-43411.258904218674,-43411.22018313408,1
12911,0,0,2181,,-43411.258904218674,-43411.22018313408,1
12912,0,0,169,,-43411.258904218674,-43411.22018313408,1
12913,0,0,5072,,-43411.258904218674,-43411.22018313408,1
12914,0,0,1515,,-43411.258904218674,-43411.22018313408,1
12915,0,0,4137,,-43411.258904218674,-43411.22018313408,1
12916,0,0,2002,,-43411.258904218674,-43411.22018313408,1
12917,0,0,281,,-43411.258904218674,-43411.22018313408,1
12918,0,0,2364,,-43411.258904218674,-43411.22018313408,1
12919,0,0,424,,-43411.258904218674,-43411.22018313408,1
12920,0,0,2067,,-43411.258904218674,-43411.22018313408,1
12921,0,0,3255,,-43411.258904218674,-43411.22018313408,1
12922,0,0,4803,,-43411.258904218674,-43411.22018313408,1
12923,0,0,11829,,-43411.258904218674,-43411.22018313408,1
12924,0,0,3754,,-43411.258904218674,-43411.22018313408,1
12925,0,0,2554,,-43411.258904218674,-43411.22018313408,1
12926,0,0,334,,-43411.258904218674,-43411.22018313408,1
12927,0,0,1982,,-43411.258904218674,-43411.22018313408,1
12928,0,0,7788,,-43411.258904218674,-43411.22018313408,1
12929,0,0,7986,,-43411.258904218674,-43411.22018313408,1
12930,0,0,5890,,-43411.258904218674,-43411.22018313408,1
12931,0,0,827,,-43411.258904218674,-43411.22018313408,1
12932,0,447,4547,,-43411.258904218674,-43411.22018313408,1
12933,0,653,39,,-43411.258904218674,-43411.22018313408,1
12934,0,0,5561,,-43411.258904218674,-43411.22018313408,1
12935,0,0,1229,,-43411.258904218674,-43411.22018313408,1
12936,0,0,11067,,-43411.258904218674,-43411.22018313408,1
12937,0,0,6877,,-43411.258904218674,-43411.22018313408,1
12938,0,0,536,,-43411.258904218674,-43411.22018313408,1
12939,0,0,5545,,-43411.258904218674,-43411.22018313408,1
12940,0,0,2784,,-43411.258904218674,-43411.22018313408,1
12941,0,0,5365,,-43411.258904218674,-43411.22018313408,1
12942,0,0,3997,,-43411.258904218674,-43411.22018313408,1
12943,0,0,5735,,-43411.258904218674,-43411.22018313408,1
12944,0,0,1351,,-43411.258904218674,-43411.22018313408,1
12945,0,0,1572,,-43411.258904218674,-43411.22018313408,1
